"PersonID","Name","Gender","BirthYear","DeathYear","BirthPlace","DeathPlace"
2671,"Sheshai","M",,,,
2672,"Sheshan","M",,,,
2673,"Shethar","M",,,,
2674,"Shethar-boznai","M",,,,
2675,"Sheva","M",,,,
2676,"Shilhi","M",,,,
2677,"Shillem","M",,,,
2678,"Shiloni","M",,,,
2679,"Shilshah","M",,,,
2680,"Shimea","M",,,,
2681,"Shimea","M",,,,
2682,"Shimeah","M",,,,
2683,"Shimeath","M",,,,
2684,"Shimei","M",,,,
2685,"Shimei","M",,,,
2686,"Shimei","M",,,,
2687,"Shimei","M",,,,
2688,"Shimei","M",,,,
2689,"Shimei","M",,,,
2690,"Shimei","M",,,,
2691,"Shimei","M",,,,
2692,"Shimei","M",,,,
2693,"Shimei","M",,,,
2694,"Shimei","M",,,,
2695,"Shimei","M",,,,
2696,"Shimei","M",,,,
2697,"Shimeon","M",,,,
2698,"Shimhi","M",,,,
2699,"Shimei","M",,,,
2700,"Shammah","M",,,,
2701,"Shimon","M",,,,
2702,"Shimrath","M",,,,
2703,"Shimri","M",,,,
2704,"Shimri","M",,,,
2705,"Shimri","M",,,,
2706,"Shimron","M",,,,
2707,"Shimshai","M",,,,
2708,"Shinab","M",,,,
2709,"Shiphi","M",,,,
2710,"Shiphrah","F",,,,
2711,"Shiphtan","M",,,,
2712,"Shishak","M",,,,
2713,"Shitrai","M",,,,
2714,"Shiza","M",,,,
2715,"Shobab","M",,,"Jerusalem",
2716,"Shobab","M",,,,
2717,"Shobach","M",,,,
2718,"Shobai","M",,,,
2719,"Shobal","M",,,,
2720,"Shobal","M",,,,
2721,"Shobek","M",,,,
2722,"Shobi","M",,,,
2723,"Shoham","M",,,,
2724,"Shimrith","M",,,,
2725,"Shamer","M",,,,
2726,"Shua","F",,,,
2727,"Shuah","M",,,,
2728,"Shuah","F",,,,
2729,"Shuah","M",,,,
2730,"Ulla","M",,,,
2731,"Shuni","M",,,,
2732,"Shuppim","M",,,,
2733,"Shuppim","M",,,,
2734,"Shuthelah","M",,,,
2735,"Shuthelah","M",,,,
2736,"Sia","M",,,,
2737,"Sibbechai","M",,,,
2738,"Zidon","M",,,,
2739,"Sihon","M",,,,
2740,"Silas","M",,,,
2741,"Simeon","M","1776 BC",,,
2742,"Simeon","M",,,,
2743,"Simeon","M",,,,
2744,"Simeon","M",,,,
2745,"Peter","M",,,,
2746,"Simon","M",,,,
2747,"Simon","M",,,,
2748,"Simon","M",,,,
2749,"Simon","M",,,,
2750,"Simon","M",,,,
2751,"Simon","M",,,,
2752,"Simon","M",,,,
2753,"Simon","M",,,,
2754,"Simri","M",,,,
2755,"Sinite","M",,,,
2756,"Sisamai","M",,,,
2757,"Sisera","M",,,,
2758,"Sisera","M",,,,
2759,"sister","F",,,,
2760,"So","M",,,,
2761,"Sodi","M",,,,
2762,"Solomon","M","0989 BC","0926 BC","Jerusalem","Jerusalem"
2763,"son","M",,,,
2764,"son","M",,,,
2765,"son","M",,,,
2766,"son","M",,,,
2767,"son","M",,,,
2768,"son","M",,,,
2769,"sons","M",,,,
2770,"Sopater","M",,,,
2771,"Sophereth","F",,,,
2772,"Sosthenes","M",,,,
2773,"Sotai","M",,,,
2774,"Stachys","M",,,,
2801,"Stephanas","M",,,,
2802,"Stephen","M",,,,
2803,"Suah","M",,,,
2804,"Susanna","F",,,,
2805,"Susi","M",,,,
2806,"Syntyche","F",,,,
2807,"Tabbaoth","M",,,,
2808,"Tabeal","M",,,,
2809,"Tabeel","M",,,,
2810,"Dorcas","F",,,,
2811,"Tabrimon","M",,,,
2812,"Tahan","M",,,,
2813,"Tahan","M",,,,
2814,"Tahath","M",,,,
2815,"Tahath","M",,,,
2816,"Tahath","M",,,,
2817,"Tahpenes","F",,,,
2818,"Talmai","M",,,,
2819,"Talmai","M",,,,
2820,"Talmon","M",,,,
2821,"Tamar","F",,,,
2822,"Tamar","F",,,,
2823,"Tamar","F",,,"Jerusalem",
2824,"Tanhumeth","M",,,,
2825,"Taphath","F",,,,
2826,"Tappuah","M",,,,
2827,"Tahrea","M",,,,
2828,"Tarshish","M",,,,
2829,"Tarshish","M",,,,
2830,"Tartan","M",,,,
2831,"Tatnai","M",,,,
2832,"Tebah","M",,,,
2833,"Tebaliah","M",,,,
2834,"Tehinnah","M",,,,
2835,"Telah","M",,,,
2836,"Telem","M",,,,
2837,"Tema","M",,,,
2838,"Teman","M",,,,
2839,"Teman","M",,,,
2840,"Temeni","M",,,,
2841,"Terah","M","2065 BC","1860 BC",,
2842,"Teresh","M",,,,
2843,"Tertius","M",,,,
2844,"Tertullus","M",,,,
2845,"Thahash","M",,,,
2846,"Tamah","M",,,,
2847,"Tharshish","M",,,,
2848,"giant","M",,,,
2849,"Theophilus","M",,,,
2850,"Theudas","M",,,,
2851,"Thomas","M",,,,
2852,"Tiberius","M",,,,
2853,"Tibni","M",,,,
2854,"Tidal","M",,,,
2855,"Tikvah","M",,,,
2856,"Tikvah","M",,,,
2857,"Tilon","M",,,,
2858,"Timaeus","M",,,,
2859,"Timna","M",,,,
2860,"Timna","M",,,,
2861,"Timnah","M",,,,
2862,"Timon","M",,,,
2863,"Timotheus","M",,,,
2864,"Tiras","M",,,,
2865,"Tirhakah","M",,,,
2866,"Tirhanah","M",,,,
2867,"Tiria","M",,,,
2868,"Tirzah","F",,,,
2869,"Titus","M",,,,
2870,"Tobadonijah","M",,,,
2871,"Tobiah","M",,,,
2872,"Tobiah","M",,,,
2873,"Tobijah","M",,,,
2874,"Tobijah","M",,,,
2875,"Togarmah","M",,,,
2876,"Nahath","M",,,,
2877,"Toi","M",,,,
2878,"Tola","M",,,,
2879,"Tola","M",,,,
2880,"Trophimus","M",,,,
2881,"Tryphena","F",,,,
2882,"Tryphosa","F",,,,
2883,"Tubal","M",,,,
2884,"Tubal-cain","M",,,,
2885,"Tychicus","M",,,,
2886,"Tyrannus","M",,,,
2887,"Ucal","M",,,,
2888,"Uel","M",,,,
2889,"Ulam","M",,,,
2890,"Ulam","M",,,,
2891,"Unni","M",,,,
2892,"Unni","M",,,,
2893,"Ur","M",,,,
2894,"Urbane","M",,,,
2895,"Uri","M",,,,
2896,"Uri","M",,,,
2897,"Uri","M",,,,
2898,"Uriah","M",,,,
2899,"Urijah","M",,,,
2900,"Uriel","M",,,,
2901,"Uriel","M",,,,
2902,"Uriel","M",,,,
2903,"Urijah","M",,,,
2904,"Urijah","M",,,,
2905,"Urijah","M",,,,
2906,"Uthai","M",,,,
2907,"Uthai","M",,,,
2908,"Uz","M",,,,
2909,"Uz","M",,,,
2910,"Uzai","M",,,,
2911,"Uzal","M",,,,
2912,"Uzza","M",,,,
2913,"Uzza","M",,,,
2914,"Uzza","M",,,,
2915,"Uzza","M",,,,
2916,"Uzzah","M",,,,
2917,"Uzzi","M",,,,
2918,"Uzzi","M",,,,
2919,"Uzzi","M",,,,
2920,"Uzzi","M",,,,
2921,"Uzzi","M",,,,
2922,"Uzzi","M",,,,
2923,"Uzzi","M",,,,
2924,"Uzzia","M",,,,
2925,"Azariah","M",,,,
2926,"Uzziah","M",,,,
2927,"Uzziah","M",,,,
2928,"Uzziah","M",,,,
2929,"Uzziel","M",,,,
2930,"Uzziel","M",,,,
2931,"Uzziel","M",,,,
2932,"Uzziel","M",,,,
2933,"Uzziel","M",,,,
2934,"Uzziel","M",,,,
2935,"Vajezatha","M",,,,
2936,"Vaniah","M",,,,
2937,"Vashti","F",,,,
2938,"Vophsi","M",,,,
2939,"Wife of Caiaphas","F",,,,
2940,"wife","F",,,,
2941,"Wife of Jesse","F",,,,
2942,"Wife of Salathiel and Pedaiah","F",,,,
2943,"wife's","F",,,,
2944,"Zavan","M",,,,
2945,"Zabad","M",,,,
2946,"Zabad","M",,,,
2947,"Zabad","M",,,,
2948,"Zabad","M",,,,
2949,"Zabad","M",,,,
2950,"Zabad","M",,,,
2951,"Zabbai","M",,,,
2952,"Zabbai","M",,,,
2953,"Zabbud","M",,,,
2954,"Zabdi","M",,,,
2955,"Zabdi","M",,,,
2956,"Zabdi","M",,,,
2957,"Zabdiel","M",,,,
2958,"Zabdiel","M",,,,
2959,"Zabud","M",,,,
2960,"Zaccai","M",,,,
2961,"Zacchaeus","M",,,,
2962,"Zacchur","M",,,,
2963,"Zaccur","M",,,,
2964,"Zaccur","M",,,,
2965,"Zaccur","M",,,,
2966,"Zaccur","M",,,,
2967,"Zaccur","M",,,,
2968,"Zaccur","M",,,,
2969,"Zachariah","M",,,,
2970,"Zechariah","M",,,,
2971,"Zacharias","M",,,,
2972,"Zacher","M",,,,
2973,"Zadok","M",,,,
2974,"Zadok","M",,,,
2975,"Zadok","M",,,,
2976,"Zadok","M",,,,
2977,"Zadok","M",,,,
2978,"Zadok","M",,,,
2979,"Zadok","M",,,,
2980,"Zaham","M",,,"Jerusalem",
2981,"Zalaph","M",,,,
2982,"Ilai","M",,,,
2983,"Zalmunna","M",,,,
2984,"Zerah","M",,,,
2985,"Zatthu","M",,,,
2986,"Zattu","M",,,,
2987,"Zaza","M",,,,
2988,"Zebadiah","M",,,,
2989,"Zebadiah","M",,,,
2990,"Zebadiah","M",,,,
2991,"Zebadiah","M",,,,
2992,"Zebadiah","M",,,,
2993,"Zebadiah","M",,,,
2994,"Zebadiah","M",,,,
2995,"Zebadiah","M",,,,
2996,"Zebadiah","M",,,,
2997,"Zebah","M",,,,
2998,"Zebedee","M",,,,
2999,"Zebina","M",,,,
3000,"Zebudah","F",,,,
3001,"Zebul","M",,,,
3002,"Zebulun","M","1772 BC",,,
3003,"Zechariah","M",,,,
3004,"Zechariah","M",,,,
3005,"Zechariah","M",,,,
3006,"Zechariah","M",,,,
3007,"Zechariah","M",,,,
3008,"Zechariah","M",,,,
3009,"Zechariah","M",,,,
3010,"Zechariah","M",,"0846 BC","Jerusalem","Jerusalem"
3011,"Zacharias","M",,,,
3012,"Zechariah","M",,,,
3013,"Zechariah","M",,,,
3014,"Zechariah","M",,,,
3015,"Zechariah","M",,,,
3016,"Zechariah","M",,,,
3017,"Zechariah","M",,,,
3018,"Zechariah","M",,,,
3019,"Zechariah","M",,,,
3020,"Zechariah","M",,,,
3021,"Zechariah","M",,,,
3022,"Zechariah","M",,,,
3023,"Zechariah","M",,,,
3024,"Zechariah","M",,,,
3025,"Zechariah","M",,,,
3026,"Zechariah","M",,,,
3027,"Zechariah","M",,,,
3028,"Zechariah","M",,,,
3029,"Zedekiah","M",,,,
3030,"Zedekiah","M",,,,
3031,"Zedekiah","M",,,,
3032,"Zedekiah","M",,,,
3033,"Zeeb","M",,,,
3034,"Zelek","M",,,,
3035,"Zelophehad","M",,,,
3036,"Zemarite","M",,,,
3037,"Zemira","M",,,,
3038,"Zenas","M",,,,
3039,"Zephaniah","M",,,,
3040,"Zephaniah","M",,,,
3041,"Zephaniah","M",,,,
3042,"Zepho","M",,,,
3043,"Zerah","M",,,,
3044,"Zerah","M",,,,
3045,"Zerah","M",,,,
3046,"Zerah","M",,,,
3047,"Zerahiah","M",,,,
3048,"Zerahiah","M",,,,
3049,"Zeresh","F",,,,
3050,"Zereth","M",,,,
3051,"Izri","M",,,,
3052,"Zeror","M",,,,
3053,"Zeruah","F",,,,
3054,"Zerubbabel","M",,,,
3055,"Zeruiah","F",,,,
3056,"Zetham","M",,,,
3057,"Zethan","M",,,,
3058,"Zethar","M",,,,
3059,"Zia","M",,,,
3060,"Ziba","M",,,,
3061,"Zibeon","M",,,,
3062,"Zibeon","M",,,,
3063,"Zibia","M",,,,
3064,"Zibiah","F",,,,
3065,"Zichri","M",,,,
3066,"Zichri","M",,,,
3067,"Zichri","M",,,,
3068,"Zichri","M",,,,
3069,"Zichri","M",,,,
3070,"Zichri","M",,,,
3071,"Zichri","M",,,,
3072,"Zichri","M",,,,
3073,"Zichri","M",,,,
3074,"Zichri","M",,,,
3075,"Zichri","M",,,,
3076,"Zichri","M",,,,
3077,"Zidkijah","M",,,,
3078,"Ziha","M",,,,
3079,"Ziha","M",,,,
3080,"Zillah","F",,,,
3081,"Zilpah","F",,,,
3082,"Zilthai","M",,,,
3083,"Zilthai","M",,,,
3084,"Zimmah","M",,,,
3085,"Zimmah","M",,,,
3086,"Zimran","M",,,,
3087,"Zimri","M",,,,
3088,"Zimri","M",,,,
3089,"Zimri","M",,,,
3090,"Zizah","M",,,,
3091,"Ziph","M",,,,
3092,"Ziphah","M",,,,
3093,"Zephon","M",,,,
3094,"Zippor","M",,,,
3095,"Zipporah","F",,,,
3096,"Zithri","M",,,,
3097,"Ziza","M",,,,
3098,"Ziza","M",,,"Jerusalem",
3099,"Zoar","M",,,,
3100,"Zobebah","M",,,,
3101,"Zohar","M",,,,
3102,"Zerah","M",,,,
3103,"Zoheth","M",,,,
3104,"Zophah","M",,,,
3105,"Zophar","M",,,,
3106,"Zorobabel","M",,,,
3107,"Zuar","M",,,,
3108,"Zuph","M",,,,
3109,"Zur","M",,,,
3110,"Zur","M",,,,
3111,"Zur","M",,,,
3112,"Zuriel","M",,,,
3113,"Zurishaddai","M",,,,
